days
pon	uto	sre	cet	pet

hours
1	2	3	4	5	6	7

people
-tada_54_fra.p.2'_sre_2 -54_sre_1
-tada_54_fra.p.2'_cet_2 -54_cet_1
-tada_54_fra.p.2'_pet_2 -54_pet_1
-trina_53_rus.p.1'_pon_6 -53_pon_7
-trina_53_rus.p.1'_uto_6 -53_uto_7
-trina_53_rus.p.1'_sre_6 -53_sre_7
-trina_53_rus.p.1'_cet_6 -53_cet_7
-trina_53_rus.p.1'_pet_6 -53_pet_7
-trina_53_rus.p.2'_pon_6 -53_pon_7
-trina_53_rus.p.2'_uto_6 -53_uto_7
-trina_53_rus.p.2'_sre_6 -53_sre_7
-trina_53_rus.p.2'_cet_6 -53_cet_7
-trina_53_rus.p.2'_pet_6 -53_pet_7
-trina_54_rus.p.1'_pon_6 -54_pon_7
-trina_54_rus.p.1'_uto_6 -54_uto_7
-trina_54_rus.p.1'_sre_6 -54_sre_7
-trina_54_rus.p.1'_cet_6 -54_cet_7
-trina_54_rus.p.1'_pet_6 -54_pet_7
-trina_54_rus.p.2'_pon_6 -54_pon_7
-trina_54_rus.p.2'_uto_6 -54_uto_7
-trina_54_rus.p.2'_sre_6 -54_sre_7
-trina_54_rus.p.2'_cet_6 -54_cet_7
-trina_54_rus.p.2'_pet_6 -54_pet_7
-trina_53_rus.p.1'_pon_2 -53_pon_1
-trina_53_rus.p.1'_uto_2 -53_uto_1
-trina_53_rus.p.1'_sre_2 -53_sre_1
-trina_53_rus.p.1'_cet_2 -53_cet_1
-trina_53_rus.p.1'_pet_2 -53_pet_1
-trina_53_rus.p.2'_pon_2 -53_pon_1
-trina_53_rus.p.2'_uto_2 -53_uto_1
-trina_53_rus.p.2'_sre_2 -53_sre_1
-trina_53_rus.p.2'_cet_2 -53_cet_1
-trina_53_rus.p.2'_pet_2 -53_pet_1
-trina_54_rus.p.1'_pon_2 -54_pon_1
-trina_54_rus.p.1'_uto_2 -54_uto_1
-trina_54_rus.p.1'_sre_2 -54_sre_1
-trina_54_rus.p.1'_cet_2 -54_cet_1
-trina_54_rus.p.1'_pet_2 -54_pet_1
-trina_54_rus.p.2'_pon_2 -54_pon_1
-trina_54_rus.p.2'_uto_2 -54_uto_1
-trina_54_rus.p.2'_sre_2 -54_sre_1
-trina_54_rus.p.2'_cet_2 -54_cet_1
-trina_54_rus.p.2'_pet_2 -54_pet_1
-trina_2hole1_same_day
-tada_2hole1_same_day
// prisustvo
// prisustvo u skoli
51_pon_2
51_uto_2
51_sre_2
51_cet_2
51_pet_2
52_pon_2
52_uto_2
52_sre_2
52_cet_2
52_pet_2
53_pon_2
53_uto_2
53_sre_2
53_cet_2
53_pet_2
54_pon_2
54_uto_2
54_sre_2
54_cet_2
54_pet_2
61_pon_2
61_uto_2
61_sre_2
61_cet_2
61_pet_2
62_pon_2
62_uto_2
62_sre_2
62_cet_2
62_pet_2
63_pon_2
63_uto_2
63_sre_2
63_cet_2
63_pet_2
64_pon_2
64_uto_2
64_sre_2
64_cet_2
64_pet_2
71_pon_2
71_uto_2
71_sre_2
71_cet_2
71_pet_2
72_pon_2
72_uto_2
72_sre_2
72_cet_2
72_pet_2
73_pon_2
73_uto_2
73_sre_2
73_cet_2
73_pet_2
74_pon_2
74_uto_2
74_sre_2
74_cet_2
74_pet_2
81_pon_2
81_uto_2
81_sre_2
81_cet_2
81_pet_2
82_pon_2
82_uto_2
82_sre_2
82_cet_2
82_pet_2
83_pon_2
83_uto_2
83_sre_2
83_cet_2
83_pet_2
84_pon_2
84_uto_2
84_sre_2
84_cet_2
84_pet_2
51_pon_5
51_uto_5
51_sre_5
51_cet_5
51_pet_5
52_pon_5
52_uto_5
52_sre_5
52_cet_5
52_pet_5
53_pon_5
53_uto_5
53_sre_5
53_cet_5
53_pet_5
54_pon_5
54_uto_5
54_sre_5
54_cet_5
54_pet_6
61_pon_6
61_uto_6
61_sre_6
61_cet_6
61_pet_6
62_pon_6
62_uto_6
62_sre_6
62_cet_6
62_pet_6
63_pon_6
63_uto_6
63_sre_6
